customer_id,region,customer_segment,plan_type,monthly_fee,data_usage_gb,call_minutes,overage_charges,complaints_count,service_downtime_minutes,payment_delay_days,churn_risk_score,snapshot_month
4535,Giza,SME,unlimited,742.0,38.51155589716482,357.73787395583423,95,3,24.702028866117626,6,0.32627271057215235,2026-02
4536,Delta,consumer,basic,156.0,65.67566155571518,357.66020501020193,55,2,29.65327783948017,2,0.272900086564552,2026-02
4537,Cairo,consumer,premium,452.0,64.51108441574306,342.3284916766252,76,1,8.082349355664482,0,0.2218654178202143,2026-02
4538,Cairo,SME,basic,236.0,35.07253298140747,249.0255931978724,52,4,16.97846383030563,0,0.26650093429534344,2026-02
4539,Giza,SME,basic,174.0,65.08534332125669,260.023259148744,54,1,6.780792217027056,4,0.13364766783142282,2026-02
4540,Alex,SME,unlimited,806.0,33.5927215119744,194.42028074336574,36,1,20.52099225788265,5,0.25197278531942496,2026-02
4541,Cairo,consumer,premium,506.0,63.98996545581984,334.62004459721527,105,0,19.88002670499491,12,0.2771167768867689,2026-02
4542,Cairo,consumer,basic,162.0,70.49219350129172,428.984841681607,27,3,37.04851129897945,6,0.3471612401241915,2026-02
4543,Giza,SME,unlimited,969.0,55.50814323595289,52.627324687410805,30,3,10.840608436439378,0,0.1849069203088839,2026-02
4544,UpperEgypt,consumer,basic,248.0,41.84949065510248,311.9982983581038,50,2,28.24423593852594,10,0.38433230933780593,2026-02
4545,UpperEgypt,SME,unlimited,782.0,69.90079766885194,116.8259263217069,6,3,33.95474986870395,6,0.3993889586480348,2026-02
4546,Cairo,consumer,premium,507.0,59.79738870792109,267.8676037704972,87,4,34.25779256872564,6,0.3556421121235051,2026-02
4547,Giza,consumer,basic,196.0,38.75654616590791,191.21566243387116,77,2,27.36036469277314,4,0.32608367728313603,2026-02
4548,Giza,consumer,premium,527.0,43.82326501938792,321.8859715353101,36,1,21.59054464093753,9,0.3094316188293959,2026-02
4549,UpperEgypt,consumer,basic,222.0,48.20185828702774,271.38073221378744,70,2,21.12396952724745,1,0.15941341855722418,2026-02
4550,Alex,consumer,premium,491.0,39.24294026169429,153.07325483293513,30,2,2.828476015861323,0,0.1579206771482558,2026-02
4551,Cairo,consumer,unlimited,954.0,66.88476553882666,167.32830819797604,21,0,0.4810590851613057,9,0.0972986166158612,2026-02
4552,Delta,SME,unlimited,799.0,55.42971196070194,367.212508621007,75,1,1.886921262636207,0,0.12325719122597831,2026-02
4553,Alex,consumer,premium,474.0,37.35713187999575,238.4244195114116,44,1,20.184127765637918,0,0.1795592905443063,2026-02
4554,Cairo,consumer,basic,231.0,30.595375404569843,281.87964028204993,0,3,43.97188828157721,0,0.3033173569982268,2026-02
4555,Alex,consumer,unlimited,942.0,13.468854663677568,393.76797513101985,36,0,16.45220136913148,10,0.28244403133103524,2026-02
4556,Alex,SME,premium,527.0,72.21776418489065,400.2824053878194,47,1,29.351832895209746,14,0.2366606663857129,2026-02
4557,Alex,SME,premium,592.0,52.084892426521925,225.1884355519932,75,0,13.16706263770551,10,0.19104778446307386,2026-02
4558,Alex,SME,premium,533.0,36.96305364242951,306.83999975217944,78,2,28.48028380424851,6,0.3016336682743951,2026-02
4559,Cairo,SME,unlimited,725.0,42.17081664053242,290.9658299534656,36,2,11.706408933178464,4,0.15130349561540007,2026-02
4560,UpperEgypt,SME,unlimited,715.0,76.25099824496569,331.50883262351755,27,3,34.63313029505317,4,0.2050812502470609,2026-02
4561,Cairo,consumer,premium,594.0,42.01392339044154,311.7092657827688,18,1,21.490911409481733,4,0.17910100342013285,2026-02
4562,Giza,consumer,unlimited,950.0,89.32129530607372,179.37142834487562,0,3,20.292052524776622,8,0.3697593105179053,2026-02
4563,Giza,enterprise,basic,327.0,54.36095014170043,350.46943413400504,59,3,27.731762137983655,0,0.10227425057831746,2026-02
4564,UpperEgypt,enterprise,basic,241.5,53.75930160636677,305.3059841607279,37,3,25.15550941765394,5,0.1343883450270515,2026-02
4565,Alex,consumer,premium,425.0,54.834294037130306,351.6638277355376,40,3,32.55813191202169,8,0.2565957918521556,2026-02
4566,UpperEgypt,SME,premium,464.0,61.46902774582588,156.88845487809976,0,1,5.752210115371834,0,0.14217483077019247,2026-02
4567,Alex,consumer,basic,241.0,38.933834827687896,202.19037433969197,38,2,36.171006355416544,0,0.2792609636169671,2026-02
4568,Giza,enterprise,basic,369.0,47.0416068690213,419.7466998455805,69,3,30.55461295175472,8,0.25110548357992835,2026-02
4569,Cairo,consumer,unlimited,828.0,45.43312788891492,433.11132347168666,25,2,27.742989272260555,0,0.26380747357665896,2026-02
4570,Cairo,SME,unlimited,786.0,54.23765690019037,365.6112092154879,95,1,21.030578572069544,5,0.22537619804679915,2026-02
4571,Delta,consumer,premium,454.0,45.39620001637745,387.31276209229867,60,3,23.603265818352995,3,0.3202985654737094,2026-02
4572,Giza,consumer,unlimited,892.0,62.71754326285935,223.81953020500129,79,0,19.429053209093258,10,0.3322800472891245,2026-02
4573,UpperEgypt,consumer,premium,509.0,62.53502342845876,295.1533500564712,55,5,34.741386718180536,10,0.48156454256718373,2026-02
4574,Alex,consumer,premium,462.0,46.30426428772424,238.42528974773737,59,5,34.55079428394523,6,0.29497357280627867,2026-02
4575,Cairo,consumer,premium,522.0,42.61020771489597,340.90654186094935,17,1,5.8154083351166275,11,0.15536556734859278,2026-02
4576,UpperEgypt,enterprise,basic,366.0,55.58517958593801,179.39977127975294,49,3,34.4898409827808,0,0.15893063113762107,2026-02
4577,Cairo,consumer,unlimited,842.0,40.532275205911105,307.5409171229567,101,0,13.687320560132527,1,0.10829058621790608,2026-02
4578,Giza,consumer,basic,206.0,60.48402657298251,259.1904160289167,80,4,21.52310571721174,9,0.34554414346523243,2026-02
4579,Cairo,SME,basic,232.0,31.316553827196074,330.8860529038324,0,3,19.38986602204778,7,0.3302682275807932,2026-02
4580,Cairo,consumer,unlimited,848.0,42.509908540136216,245.06421007616802,27,2,29.508532301638176,6,0.2018610897976713,2026-02
4581,Giza,consumer,unlimited,777.0,35.82671682993059,243.700038153178,37,0,9.448036355599601,6,0.2571463467402786,2026-02
4582,Giza,consumer,premium,481.0,25.43067174589463,331.35204930385123,66,3,28.23119367275931,0,0.14892354161396312,2026-02
4583,Delta,SME,basic,207.0,63.47075980291737,248.4097756387973,92,1,31.194849093052,0,0.2349641181393558,2026-02
4584,Cairo,consumer,unlimited,994.0,56.35685780341145,343.62169440316643,29,1,8.621432353113631,3,0.14652566061018665,2026-02
4585,Giza,consumer,basic,155.0,57.5453214568722,234.12950817838885,91,1,10.448492923353214,5,0.15502707384971492,2026-02
4586,Cairo,SME,unlimited,896.0,48.54125632321222,360.5664975747956,69,0,21.99873383154841,6,0.24607436632022006,2026-02
4587,Giza,SME,premium,556.0,21.68539373829802,224.24845501841924,16,1,19.001995896644083,5,0.12830633110538922,2026-02
4588,UpperEgypt,consumer,basic,213.0,60.20892846233498,365.6245389356937,27,2,29.681428895388024,4,0.21613420308956435,2026-02
4589,Alex,SME,basic,153.0,61.48592187049145,269.24544496888996,35,2,19.87245914032044,0,0.12422884431288012,2026-02
4590,Cairo,enterprise,basic,310.5,42.240420759650746,446.0590932519869,40,1,10.30747171591086,6,0.18703904606611493,2026-02
4591,UpperEgypt,SME,basic,232.0,58.512967884910466,279.2648540016607,48,1,-1.5351230145527097,2,0.11289150074690307,2026-02
4592,Cairo,SME,basic,204.0,37.71407004491839,296.4720209870452,41,3,26.910499342711965,2,0.3625155641690989,2026-02
4593,UpperEgypt,consumer,basic,150.0,56.86608960139499,439.1469384746796,55,3,31.23213813158675,0,0.17558627431617535,2026-02
4594,Alex,consumer,unlimited,768.0,40.66844064769113,456.0901393938663,20,2,1.9295226623312693,9,0.18889832081465868,2026-02
4595,Cairo,SME,basic,204.0,37.474588770272575,119.58277429492668,53,0,24.85162197373266,8,0.17942018995266618,2026-02
4596,Alex,consumer,basic,241.0,52.99243375853228,251.66622361765462,9,0,8.523347780127537,11,0.1576710214552607,2026-02
4597,UpperEgypt,enterprise,premium,607.5,53.06853898448252,464.45468348776916,60,1,23.428196552132167,8,0.24945791649099922,2026-02
4598,Alex,enterprise,premium,622.5,46.10796855798252,157.01883826501646,51,2,9.501663726694378,6,0.23351677258895934,2026-02
4599,Alex,consumer,unlimited,892.0,48.108128280892586,396.004015656456,55,1,24.88648021074224,5,0.25166495761139207,2026-02
4600,Delta,consumer,premium,497.0,65.41123178639249,190.57343836879056,114,2,29.255416901449095,5,0.1763203714143976,2026-02
4601,Alex,consumer,basic,234.0,58.26976943484439,109.48760995130391,35,2,29.223376824676276,8,0.31115343537996154,2026-02
4602,Cairo,consumer,unlimited,903.0,57.15653631340693,337.3717229739911,37,0,4.878713341184795,0,0.03422561747313997,2026-02
4603,Giza,enterprise,premium,798.0,46.06592307911576,230.86392641060863,83,3,20.66999239433648,0,0.11112839594970714,2026-02
4604,UpperEgypt,consumer,unlimited,982.0,44.125854384147175,358.64232947956054,75,2,28.37922301457111,15,0.4313424539700021,2026-02
4605,Cairo,consumer,premium,503.0,50.93161984462088,295.8716858225911,72,2,30.379226935262828,10,0.27800718257417695,2026-02
4606,UpperEgypt,consumer,basic,153.0,52.98759797976325,389.15741967884145,22,5,21.363711521500644,4,0.40081832669549167,2026-02
4607,UpperEgypt,enterprise,premium,805.5,50.32601280910988,65.80499592226789,26,2,24.08329479448684,2,0.2089795412280398,2026-02
4608,UpperEgypt,SME,premium,555.0,36.39430951333644,337.1058484668007,12,4,31.075547960694678,2,0.3090977619060833,2026-02
4609,Alex,consumer,basic,178.0,58.661503200769666,419.5899450077077,26,2,14.950533800624331,0,0.23067177284392282,2026-02
4610,Alex,consumer,basic,166.0,46.38580334107509,353.93702172114524,62,0,8.869647893379575,3,0.22705162827890127,2026-02
4611,Alex,SME,unlimited,700.0,57.95469146441423,426.53036971646094,0,0,9.957858994121393,2,0.1972933435981448,2026-02
4612,Cairo,consumer,basic,216.0,44.48346989471027,277.121830457655,66,2,23.112507950070018,6,0.27239143124861653,2026-02
4613,Cairo,consumer,unlimited,808.0,54.105724463275045,414.4158096465968,33,3,16.837822128102438,10,0.36191643165163345,2026-02
4614,Giza,SME,unlimited,884.0,47.59486909504685,315.47263552338575,106,4,41.289761354381014,0,0.27366247951110967,2026-02
4615,Cairo,consumer,basic,156.0,26.584053375249344,211.15844851165386,53,0,23.727978363541975,12,0.2832617089813849,2026-02
4616,Delta,consumer,basic,205.0,70.89140502001835,334.77819593111803,57,3,29.630897424846967,6,0.2812692259111509,2026-02
4617,Giza,consumer,basic,158.0,34.94832988198118,190.69411637895757,30,2,27.35587245632746,4,0.34136691508687755,2026-02
4618,Delta,consumer,unlimited,863.0,49.625323833649176,305.45788458758665,69,2,17.853111206403216,0,0.19337843310686487,2026-02
4619,Cairo,SME,premium,565.0,48.17639535146508,173.9604175293047,16,1,20.118091476952365,6,0.18178475763120694,2026-02
4620,Delta,SME,premium,447.0,24.715875156658896,213.05399540849692,29,2,14.827372744693443,5,0.2852368638709541,2026-02
4621,Delta,SME,unlimited,761.0,33.30593324290203,230.1309036143261,44,1,5.680672602605647,0,0.10601443603984095,2026-02
4622,Cairo,enterprise,premium,879.0,74.15615019092473,297.815215871957,58,2,20.86957840209361,7,0.22816655075668987,2026-02
4623,Delta,SME,basic,231.0,52.43463593951527,245.68682001211502,18,2,20.815997364145677,13,0.39162008796279685,2026-02
4624,UpperEgypt,consumer,premium,466.0,31.23575126458881,304.22910673062665,29,0,10.68224909499263,13,0.2836798384365086,2026-02
4625,Alex,consumer,unlimited,908.0,41.006348167550584,526.7496376573929,36,1,16.14199515135533,9,0.2480001418465818,2026-02
4626,UpperEgypt,consumer,premium,521.0,56.70299952980189,311.2752706116682,49,3,25.184479354079432,7,0.3215022930594631,2026-02
4627,UpperEgypt,SME,premium,501.0,66.63559706831813,262.9033461683824,43,2,27.62467822912655,4,0.2697911959117419,2026-02
4628,Cairo,enterprise,unlimited,1335.0,70.39861780447801,163.09592925042264,40,3,31.536797065144206,3,0.2556515242407525,2026-02
4629,Giza,SME,unlimited,904.0,47.12758702327892,310.6351820519053,8,0,11.068018659697007,5,0.11011892781226218,2026-02
4630,Alex,consumer,basic,223.0,56.20591583400319,326.61315210259465,53,0,11.606423643924686,1,0.18567642360826855,2026-02
4631,Giza,enterprise,basic,253.5,56.627430716078976,209.37606270962277,89,1,26.57494206786643,2,0.16369808864628982,2026-02
4632,Delta,consumer,basic,163.0,50.552318728607936,327.31678002471136,83,3,29.634642379489065,3,0.32996004376877136,2026-02
4633,Alex,consumer,basic,242.0,67.81445977958995,267.95051105082257,61,2,22.686498353764513,5,0.25609896709041374,2026-02
4634,Alex,consumer,basic,191.0,50.14681447045232,435.56849682010943,53,1,9.875437317454764,2,0.08940325663161294,2026-02
4635,Giza,enterprise,basic,298.5,58.80718308585491,272.11578690838036,17,0,12.790827569886353,13,0.12593667214962248,2026-02
4636,Cairo,consumer,unlimited,951.0,81.04385369385989,217.66824594822134,67,3,34.99451755909031,10,0.43858958607443044,2026-02
4637,Alex,enterprise,unlimited,1176.0,47.5991279874647,360.0712512077464,42,3,26.156775992252157,0,0.16447269493565045,2026-02
4638,UpperEgypt,consumer,premium,447.0,56.85810623325632,306.57121101750175,29,3,26.733361155786113,2,0.23983860839937876,2026-02
4639,Cairo,enterprise,unlimited,1387.5,29.950993091382102,213.05128721219143,106,0,2.755105396659747,5,0.1262907690825914,2026-02
4640,Giza,consumer,unlimited,817.0,45.61542112757394,369.81787130968553,96,1,11.116132427081668,2,0.21233537864194305,2026-02
4641,Cairo,consumer,basic,192.0,55.34956446566787,350.6587317934498,15,2,20.68173548014805,0,0.23911931487242047,2026-02
4642,Cairo,consumer,unlimited,868.0,29.221938172327082,337.8338161105265,33,1,6.8057491662025456,8,0.20017760464899886,2026-02
4643,Cairo,SME,unlimited,864.0,47.92530810599695,169.04009071459572,74,2,18.490532541661725,8,0.3167433436327083,2026-02
4644,Alex,consumer,unlimited,804.0,71.89429643895693,287.75242181796256,47,1,3.7105286087792493,0,0.06350933660506769,2026-02
4645,Cairo,consumer,unlimited,884.0,55.951935095474965,241.1553524091434,20,0,12.493015256708487,10,0.2573207748719284,2026-02
4646,Cairo,SME,premium,489.0,44.75804044126976,390.2425009540766,50,1,11.328450685814266,10,0.31027339505920726,2026-02
4647,Cairo,consumer,unlimited,875.0,51.57090809526299,296.4540332797067,50,1,9.03617762269467,11,0.23024669158047306,2026-02
4648,Alex,enterprise,premium,888.0,25.253333542155616,243.1173624506772,108,4,41.724083931892075,2,0.2339239542824384,2026-02
4649,Giza,consumer,premium,464.0,51.08219830084089,377.8693478070469,0,2,17.700766224108257,14,0.2846699893537093,2026-02
4650,UpperEgypt,consumer,premium,508.0,74.46435142572773,305.8771156662736,111,2,22.23192932906949,10,0.3967799490868965,2026-02
4651,UpperEgypt,consumer,basic,193.0,9.152715137371686,425.0453481421218,42,0,-1.4530411658733045,0,0.18262696637352882,2026-02
4652,UpperEgypt,consumer,premium,588.0,29.615654818660172,262.38646912839073,22,4,44.899012967578386,4,0.28382502096122475,2026-02
4653,Cairo,SME,unlimited,817.0,42.46353188568255,363.7693809291304,0,1,34.680782061359814,4,0.2828998155415834,2026-02
4654,Delta,consumer,unlimited,861.0,64.24349467896995,210.5610649759221,65,4,34.41438894611046,6,0.2604033135558682,2026-02
4655,Alex,enterprise,basic,303.0,57.95566126053036,389.67807209138067,35,2,25.60270021734228,12,0.2771505516681878,2026-02
4656,Giza,enterprise,basic,366.0,55.49559384140231,352.3985554295597,44,3,12.239598120796252,7,0.20096238854610846,2026-02
4657,UpperEgypt,consumer,unlimited,897.0,81.60793010435839,250.28907819361598,0,1,21.032519688812894,15,0.29879865125608895,2026-02
4658,Cairo,consumer,basic,198.0,58.65075842810615,349.3330685801103,27,3,15.158100624502215,6,0.3121580450147827,2026-02
4659,Giza,enterprise,premium,691.5,47.735436099143186,430.4649727234199,55,2,12.308594344240934,10,0.1581096219032966,2026-02
4660,Cairo,SME,unlimited,765.0,52.84000157603014,460.83641182038207,62,1,19.581388780116104,11,0.18537191742711298,2026-02
4661,Giza,SME,premium,423.0,51.38496710516114,408.8147396348606,44,0,1.7912917078318138,5,0.19659500324895665,2026-02
4662,UpperEgypt,consumer,basic,227.0,35.601070773308095,145.31624850026714,0,4,24.627799724302047,13,0.4357448926046429,2026-02
4663,Giza,consumer,unlimited,924.0,48.26939265228733,121.38243805685477,13,3,32.40355592161599,12,0.3362123952940786,2026-02
4664,Cairo,consumer,premium,516.0,68.20323125337949,317.3761736148449,68,2,28.662998821017624,4,0.3425592269508008,2026-02
4665,UpperEgypt,consumer,premium,549.0,43.066000232544134,395.0052221272041,30,2,34.29368521354152,14,0.3639124748218171,2026-02
4666,Giza,SME,basic,228.0,41.140854473792,335.43825148843473,37,2,13.096329419402881,4,0.268195402169052,2026-02
4667,Giza,SME,basic,206.0,54.42761113056105,335.75235932814155,39,2,18.51561856537217,1,0.23260778627895246,2026-02
4668,Alex,consumer,premium,526.0,56.93210029315056,346.0884460070926,44,2,27.1571999798201,2,0.23594481673416584,2026-02
4669,Cairo,consumer,premium,528.0,28.08595096569413,351.88553410394314,16,2,19.6424174155193,1,0.1300211189609656,2026-02
4670,Cairo,consumer,unlimited,775.0,35.4941172417122,330.3997793268538,20,1,33.4986074673732,3,0.21462112974051317,2026-02
4671,Delta,consumer,basic,192.0,55.789374410049795,344.6430741494208,18,1,22.563561388498076,13,0.22342935003852737,2026-02
4672,Giza,enterprise,basic,288.0,40.07800508804011,264.2962313241096,44,0,4.880110496406235,5,0.08567500785497852,2026-02
4673,Delta,enterprise,basic,253.5,29.514753817983447,320.2862520484454,18,3,15.551274654182201,11,0.2593038820689094,2026-02
4674,Cairo,SME,premium,562.0,48.9850637104715,131.0676517448928,77,1,16.076318767028418,5,0.24530028057130082,2026-02
4675,Delta,SME,unlimited,760.0,44.58587492804275,199.20215773282263,5,3,11.505870496472912,9,0.21511171677976298,2026-02
4676,Alex,SME,basic,160.0,45.92539165176129,122.59785884410334,39,0,22.88536256845319,4,0.24932581906561774,2026-02
4677,Cairo,consumer,basic,186.0,57.83638981292957,238.4049247234863,21,2,24.08848006231422,6,0.3288195176722206,2026-02
4678,Cairo,SME,basic,249.0,34.381651811393425,166.21851348996807,55,2,26.660130416563046,2,0.18028544135715224,2026-02
4679,Delta,consumer,basic,174.0,28.88371838306046,200.11343551072457,40,5,29.917347656704308,0,0.25923991563752125,2026-02
4680,UpperEgypt,consumer,premium,412.0,55.462821866631,304.74759701038874,71,5,35.39279294928045,7,0.4701475355102192,2026-02
4681,UpperEgypt,consumer,basic,229.0,80.32724481666943,268.40124483476194,58,2,26.447454967640905,13,0.4152712427908775,2026-02
4682,UpperEgypt,SME,basic,177.0,42.733996272938995,363.02290677513645,38,1,20.398550564698343,17,0.28747718283074714,2026-02
4683,Giza,SME,unlimited,922.0,36.240011436897674,240.66353936990865,31,2,6.126309850369637,0,0.1685030657552521,2026-02
4684,Alex,enterprise,unlimited,1450.5,51.820162934490156,451.90858231945924,82,2,17.0546047664224,0,0.18005245894506247,2026-02
4685,Giza,consumer,basic,157.0,36.51212535646647,219.71553723580155,12,2,12.4278149431057,0,0.10269846709382435,2026-02
4686,UpperEgypt,consumer,basic,228.0,36.95301446057196,308.6300906210424,51,2,37.42854108863083,2,0.1999481113380546,2026-02
4687,UpperEgypt,SME,premium,442.0,32.57813751197726,284.61281460562094,89,2,17.792172830871973,0,0.20967854237357605,2026-02
4688,Cairo,consumer,basic,186.0,62.9544750077337,533.1664666078902,5,1,6.184644176476716,15,0.2439885659684518,2026-02
4689,UpperEgypt,consumer,basic,165.0,35.562382980162276,176.5224047995555,77,0,12.864800015268218,9,0.19295838459223447,2026-02
4690,Giza,consumer,premium,489.0,53.029895631783866,310.1646166308998,12,2,27.059038610708086,12,0.3866754814677974,2026-02
4691,Giza,consumer,unlimited,914.0,45.650601943326954,289.29991346954995,19,3,25.653120711592624,9,0.29992966579767383,2026-02
4692,Cairo,consumer,basic,195.0,40.69849793506223,364.39839864875086,37,2,22.80382330997154,1,0.15535690707295954,2026-02
4693,Cairo,consumer,premium,466.0,41.230249158768444,246.5962013877437,65,2,37.286849545197214,5,0.18495625169858484,2026-02
4694,Delta,consumer,premium,575.0,65.76636137472643,371.2030846052082,71,2,48.98497603938933,0,0.3012479367538237,2026-02
4695,Delta,consumer,basic,219.0,67.69544362205514,316.3102251945722,0,5,25.358601754158453,5,0.25289722270022935,2026-02
4696,UpperEgypt,SME,basic,176.0,57.62850148420327,298.2557771091496,82,2,24.01111327261417,5,0.20060905047532712,2026-02
4697,Cairo,consumer,premium,474.0,37.63061964730463,257.20584385702386,111,1,20.496207468617072,0,0.23865271794021153,2026-02
4698,Alex,consumer,unlimited,840.0,44.00413286232335,226.441894178933,70,3,33.93890589033738,0,0.18034418325271648,2026-02
4699,Alex,consumer,premium,479.0,36.68643273525095,296.1022688636452,46,3,26.660254622232898,5,0.3229789375126354,2026-02
4700,Delta,consumer,basic,197.0,57.98486594947889,231.42645676813638,46,3,32.64273955582581,6,0.33092358093023344,2026-02
4701,Cairo,consumer,premium,529.0,37.3186576712274,192.05140341873005,52,0,-1.3342579878596652,10,0.11577650531139429,2026-02
4702,Cairo,consumer,premium,468.0,35.374490896750615,221.26443784129623,0,2,20.504088367119614,2,0.22852180093759594,2026-02
4703,Alex,consumer,unlimited,811.0,62.17787256723939,271.37587572295126,36,2,14.03211507362144,4,0.19103894586439532,2026-02
4704,Delta,SME,premium,538.0,67.75467128607181,488.7104989112518,39,3,29.444707083106664,12,0.3010864574531026,2026-02
4705,Alex,consumer,unlimited,710.0,58.21210765762949,239.54384837821203,80,3,26.828053805223124,0,0.15934818794102887,2026-02
4706,Cairo,consumer,basic,229.0,27.408273407035512,342.5897080511727,16,2,25.985701863227284,3,0.17405533510711912,2026-02
4707,Alex,SME,premium,550.0,64.0826532347952,219.98915707884535,69,0,20.566423010548434,13,0.3224027497213202,2026-02
4708,UpperEgypt,enterprise,basic,240.0,47.956555326003446,442.27874159880207,73,1,22.664140473998255,6,0.1411626302937747,2026-02
4709,Giza,SME,unlimited,880.0,58.99446951480687,162.49332457694243,55,2,43.97539953708396,9,0.25069724172268054,2026-02
4710,Alex,SME,basic,235.0,40.22277680882829,270.4271901952282,70,2,23.90781008685712,0,0.1479898060972441,2026-02
4711,Cairo,enterprise,premium,636.0,61.487466984094894,325.7135631681322,0,2,20.877971937732276,0,0.20991119921164636,2026-02
4712,Cairo,consumer,unlimited,714.0,54.96686637615974,366.84540285996997,14,1,-1.1378654708634315,7,0.2290699302974512,2026-02
4713,Giza,consumer,unlimited,902.0,34.70289714599003,383.2274630946649,71,3,24.707320295494,0,0.2362261511270208,2026-02
4714,UpperEgypt,consumer,premium,582.0,39.08517546106021,253.69633429372823,29,2,33.93996028550175,6,0.26760651945196223,2026-02
4715,Alex,consumer,basic,222.0,65.58363632837217,294.5667301132,59,3,27.356225889674775,0,0.3433749508475691,2026-02
4716,Cairo,consumer,unlimited,864.0,-0.6045561012987193,238.2417422245635,17,1,27.674383656757975,2,0.25513304940737436,2026-02
4717,UpperEgypt,consumer,premium,478.0,83.81038692810971,332.3546830704692,55,1,9.78171145113976,3,0.19122796240443068,2026-02
4718,Giza,consumer,premium,526.0,89.11037702569658,210.57839397162758,92,2,14.349100680123122,11,0.274303711652828,2026-02
4719,Delta,consumer,premium,523.0,32.69519420061586,325.77404453403926,42,2,29.101322314654016,7,0.3349175308005406,2026-02
4720,Cairo,consumer,premium,404.0,58.77806853329211,272.34266829932574,44,1,22.529486747695906,1,0.19232905656259375,2026-02
4721,UpperEgypt,SME,premium,477.0,29.870723577070777,309.024213900157,50,3,21.029732622498184,5,0.37168586584879354,2026-02
4722,Cairo,SME,premium,488.0,50.368311671487746,419.4076244190652,52,3,35.66065011164026,2,0.2165419926956933,2026-02
4723,Cairo,consumer,basic,232.0,37.585119616844494,389.20394505045215,0,2,15.812094581617632,6,0.19461353170994683,2026-02
4724,Alex,SME,premium,519.0,32.020298073444316,197.65671828471832,80,3,22.608298303152075,9,0.3505006808645067,2026-02
4725,UpperEgypt,consumer,premium,484.0,59.13136706392496,257.9544074029079,46,2,5.472547020219665,8,0.26658794869362656,2026-02
4726,Alex,consumer,basic,154.0,46.584067634551594,269.05508876651817,29,1,14.756560954907641,6,0.3186656336607748,2026-02
4727,Cairo,consumer,basic,214.0,27.5571097916787,284.3126799270651,81,1,31.514019701254025,3,0.2151123794088868,2026-02
4728,Cairo,consumer,unlimited,924.0,22.991492116596323,152.30949292937194,93,1,19.286867251456503,2,0.1119677538724207,2026-02
4729,Alex,enterprise,basic,238.5,21.84001523747074,304.04575216224805,87,1,21.503975486328986,1,0.0929585449200147,2026-02
4730,Alex,consumer,basic,243.0,44.733753194022334,479.1854550390402,65,4,47.683402854312206,5,0.39468382976160554,2026-02
4731,Cairo,consumer,basic,173.0,58.6987733654287,222.42333279616415,65,2,24.663861068895475,2,0.17923700167204373,2026-02
4732,Cairo,consumer,basic,158.0,70.82208907873292,265.3681573806464,54,1,26.799173659513894,2,0.26198123504415954,2026-02
4733,Alex,SME,premium,434.0,65.41897456495145,264.3467517466739,24,4,22.41107579688882,7,0.2427889518030245,2026-02
4734,Cairo,SME,unlimited,777.0,32.65846612972459,222.4178123697293,55,2,26.076970169946048,5,0.23346532461024805,2026-02
4735,Cairo,consumer,unlimited,988.0,81.37813929105302,326.58473393962163,30,2,25.394887730154302,1,0.19927687156789867,2026-02
4736,Cairo,consumer,premium,499.0,62.250028512796476,323.49814695162667,5,1,4.101330442230765,12,0.20678732762359933,2026-02
4737,Giza,SME,unlimited,858.0,23.96596881382676,216.06851308846717,54,1,4.113642112952526,10,0.2514259268430411,2026-02
4738,Delta,SME,unlimited,960.0,19.945063997138796,509.3134439480241,44,2,15.061629257387777,0,0.13708944660631367,2026-02
4739,Delta,consumer,basic,201.0,59.244636119811005,310.7018485159304,40,2,24.303387211443304,12,0.366342477868304,2026-02
4740,Giza,consumer,unlimited,797.0,35.75271937728272,245.5332484918223,75,1,16.504274226220815,7,0.16213141115539872,2026-02
4741,UpperEgypt,SME,unlimited,787.0,61.85085809273269,259.40295918202304,77,2,24.144517664959682,4,0.3424965666137784,2026-02
4742,Giza,consumer,basic,186.0,61.845848944847425,392.86254843164977,68,2,16.641421496524416,2,0.17808008312623075,2026-02
4743,Cairo,SME,premium,577.0,66.90436733884,357.97266690044205,47,0,7.964460707754295,14,0.17494955502400045,2026-02
4744,Alex,SME,unlimited,739.0,49.53176064364761,343.47120066730054,66,1,17.689232485202318,0,0.25023682037216716,2026-02
4745,Cairo,SME,basic,180.0,46.08579783621798,237.82711187075793,22,1,36.77330394903381,0,0.2709267771946547,2026-02
4746,Delta,enterprise,basic,306.0,42.952142697730025,448.8910282039301,43,1,32.66063970131603,8,0.15198131814286475,2026-02
4747,UpperEgypt,consumer,premium,412.0,64.54398252347931,356.82740337566185,42,2,41.27226163938538,7,0.22177304384297467,2026-02
4748,UpperEgypt,consumer,unlimited,775.0,33.821907505330714,217.82771876639703,17,2,33.767305805079815,4,0.33307137791941993,2026-02
4749,UpperEgypt,consumer,premium,508.0,26.390609027798615,252.00853416427634,41,1,27.278430905987502,6,0.14797861680212873,2026-02
4750,Delta,consumer,premium,516.0,25.74043754051886,374.4762028130006,86,4,15.564156062371508,0,0.23148468938325112,2026-02
4751,Delta,consumer,basic,226.0,52.097553140044184,391.91605716612713,58,3,23.42193538669287,9,0.23853135341720094,2026-02
4752,Alex,consumer,premium,554.0,28.58876882877602,308.0250187383021,31,2,23.89058952159741,3,0.14530264344010357,2026-02
4753,Delta,enterprise,premium,676.5,63.589198603439215,428.51807181212223,71,3,32.99608485823924,6,0.20327327245924734,2026-02
